"Step","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MIN","Group: 3s5z_vs_3s6z_ACORM_WM - win_rate__MAX"
"1620285","0.6875","0.6875","0.6875"
"1620288","0","0","0"
"1630230","0.65625","0.59375","0.71875"
"1630237","0.28125","0.28125","0.28125"
"1630263","0.03125","0.03125","0.03125"
"1630363","0.3125","0.3125","0.3125"
"1640232","0.375","0.375","0.375"
"1640240","0.4375","0.4375","0.4375"
"1640278","0.65625","0.65625","0.65625"
"1640343","0.46875","0.46875","0.46875"
"1640355","0","0","0"
"1650261","0.8125","0.8125","0.8125"
"1650264","0","0","0"
"1650265","0.4375","0.4375","0.4375"
"1650273","0.15625","0.15625","0.15625"
"1650290","0.84375","0.84375","0.84375"
"1660226","0.4375","0.4375","0.4375"
"1660236","0.5","0.5","0.5"
"1660237","0","0","0"
"1660341","0.625","0.625","0.625"
"1660357","0.25","0.25","0.25"
"1670239","0.8125","0.8125","0.8125"
"1670251","0.125","0.125","0.125"
"1670267","0.03125","0.03125","0.03125"
"1670273","0.75","0.75","0.75"
"1670291","0.1875","0.1875","0.1875"
"1680224","0.53125","0.53125","0.53125"
"1680243","0.1875","0.1875","0.1875"
"1680266","0.75","0.75","0.75"
"1680370","0","0","0"
"1680386","0.1875","0.1875","0.1875"
"1690222","0.84375","0.84375","0.84375"
"1690246","0.3125","0.3125","0.3125"
"1690253","0.09375","0.09375","0.09375"
"1690260","0","0","0"
"1690336","0.46875","0.46875","0.46875"
"1700233","0.34375","0.34375","0.34375"
"1700241","0.75","0.75","0.75"
"1700309","0.03125","0.03125","0.03125"
"1700324","0","0","0"
"1700344","0.34375","0.34375","0.34375"
"1710232","0.90625","0.90625","0.90625"
"1710245","0.0625","0.0625","0.0625"
"1710246","0.5625","0.5625","0.5625"
"1710260","0.3125","0.3125","0.3125"
"1710304","0.09375","0.09375","0.09375"
"1720248","0.15625","0.15625","0.15625"
"1720267","0.875","0.875","0.875"
"1720280","0.71875","0.71875","0.71875"
"1720316","0.0625","0.0625","0.0625"
"1720330","0.6875","0.6875","0.6875"
"1730237","0.28125","0.28125","0.28125"
